"","campo","code","name","percent"
"2139","Fisioterapia","58","Trabajadores de los servicios personales",0.92
"2140","Fisioterapia","33","Técnicos sanitarios y profesionales de las terapias alternativas",0.64
"2141","Fisioterapia","37","Profesionales de apoyo de servicios jurídicos, sociales, culturales, deportivos y afines",0.63
"2142","Fisioterapia","44","Empleados de agencias de viajes, recepcionistas y telefonistas; empleados de ventanilla y
afines (excepto taquilleros)",0.63
"2143","Fisioterapia","75","Trabajadores especializados en electricidad y electrotecnología",0.63
"2144","Fisioterapia","56","Trabajadores de los cuidados a las personas en servicios de salud",0.33
"2145","Fisioterapia","24","Profesionales de la ciencias físicas, químicas, matemáticas y de las ingenierías",0.11
"2146","Fisioterapia","26","Especialistas en organización de la administración pública y de las empresas y en la
comercialización",0.11
"2147","Fisioterapia","12","Directores de departamentos administrativos y comerciales",0.1
"2148","Logopedia","21","Profesionales de la salud",59.86
"2149","Logopedia","22","Profesionales de la enseñanza infantil, primaria, secundaria y postsecundaria",10.44
"2150","Logopedia","52","Dependientes en tiendas y almacenes",5.04
"2151","Logopedia","51","Trabajadores asalariados de los servicios de restauración",3.99
"2152","Logopedia","28","Profesionales en ciencias sociales",3.54
"2153","Logopedia","31","Técnicos de las ciencias y de las ingenierías",3.54
"2154","Logopedia","41","Empleados en servicios contables, financieros, y de servicios de apoyo a la producción y al
transporte",3.54
"2155","Logopedia","97","Peones de las industrias manufactureras",2.37
"2156","Logopedia","13","Directores de producción y operaciones",2.33
"2157","Logopedia","58","Trabajadores de los servicios personales",1.98
"2158","Logopedia","23","Otros profesionales de la enseñanza",0.83
"2159","Logopedia","12","Directores de departamentos administrativos y comerciales",0.7
"2160","Logopedia","11","Miembros del poder ejecutivo y de los cuerpos legislativos; directivos de la administración
pública y organizaciones de interés social; directores ejecutivos",0.47
"2161","Logopedia","33","Técnicos sanitarios y profesionales de las terapias alternativas",0.45
"2162","Logopedia","92","Otro personal de limpieza",0.36
"2163","Logopedia","37","Profesionales de apoyo de servicios jurídicos, sociales, culturales, deportivos y afines",0.32
"2164","Logopedia","54","Vendedores (excepto en tiendas y almacenes)",0.24
"2165","Nutrición humana y dietética","21","Profesionales de la salud",53.54
"2166","Nutrición humana y dietética","31","Técnicos de las ciencias y de las ingenierías",7.14
"2167","Nutrición humana y dietética","12","Directores de departamentos administrativos y comerciales",4.64
"2168","Nutrición humana y dietética","23","Otros profesionales de la enseñanza",3.66
"2169","Nutrición humana y dietética","51","Trabajadores asalariados de los servicios de restauración",3.45
"2170","Nutrición humana y dietética","35","Representantes, agentes comerciales y afines",2.94
"2171","Nutrición humana y dietética","22","Profesionales de la enseñanza infantil, primaria, secundaria y postsecundaria",2.81
"2172","Nutrición humana y dietética","52","Dependientes en tiendas y almacenes",2.53
"2173","Nutrición humana y dietética","44","Empleados de agencias de viajes, recepcionistas y telefonistas; empleados de ventanilla y
afines (excepto taquilleros)",2.37
"2174","Nutrición humana y dietética","13","Directores de producción y operaciones",2.28
"2175","Nutrición humana y dietética","45","Empleados administrativos con tareas de atención al público no clasificados bajo otros
epígrafes",1.94
"2176","Nutrición humana y dietética","97","Peones de las industrias manufactureras",1.94
"2177","Nutrición humana y dietética","91","Empleados domésticos",1.61
"2178","Nutrición humana y dietética","58","Trabajadores de los servicios personales",1.53
"2179","Nutrición humana y dietética","36","Profesionales de apoyo a la gestión administrativa; técnicos de las fuerzas y cuerpos de
seguridad",1.46
"2180","Nutrición humana y dietética","43","Otros empleados administrativos sin tareas de atención al público",1.44
"2181","Nutrición humana y dietética","61","Trabajadores cualificados en actividades agrícolas",1.19
"2182","Nutrición humana y dietética","41","Empleados en servicios contables, financieros, y de servicios de apoyo a la producción y al
transporte",0.76
"2183","Nutrición humana y dietética","00","Ocupaciones militares",0.58
"2184","Nutrición humana y dietética","26","Especialistas en organización de la administración pública y de las empresas y en la
comercialización",0.58
"2185","Nutrición humana y dietética","33","Técnicos sanitarios y profesionales de las terapias alternativas",0.55
"2186","Nutrición humana y dietética","59","Trabajadores de los servicios de protección y seguridad",0.49
"2187","Nutrición humana y dietética","24","Profesionales de la ciencias físicas, químicas, matemáticas y de las ingenierías",0.39
"2188","Nutrición humana y dietética","37","Profesionales de apoyo de servicios jurídicos, sociales, culturales, deportivos y afines",0.17
"2189","Podología","21","Profesionales de la salud",86.8
"2190","Podología","22","Profesionales de la enseñanza infantil, primaria, secundaria y postsecundaria",6.97
"2191","Podología","26","Especialistas en organización de la administración pública y de las empresas y en la
comercialización",1.89
"2192","Podología","13","Directores de producción y operaciones",1.64
"2193","Podología","33","Técnicos sanitarios y profesionales de las terapias alternativas",0.76
"2194","Podología","51","Trabajadores asalariados de los servicios de restauración",0.68
"2195","Podología","23","Otros profesionales de la enseñanza",0.63
"2196","Podología","57","Otros trabajadores de los cuidados a las personas",0.63
"2197","Terapia ocupacional","21","Profesionales de la salud",58.68
"2198","Terapia ocupacional","22","Profesionales de la enseñanza infantil, primaria, secundaria y postsecundaria",9.91
"2199","Terapia ocupacional","37","Profesionales de apoyo de servicios jurídicos, sociales, culturales, deportivos y afines",4.04
"2200","Terapia ocupacional","33","Técnicos sanitarios y profesionales de las terapias alternativas",3.53
"2201","Terapia ocupacional","26","Especialistas en organización de la administración pública y de las empresas y en la
comercialización",3.05
"2202","Terapia ocupacional","25","Profesionales en derecho",3.02
"2203","Terapia ocupacional","43","Otros empleados administrativos sin tareas de atención al público",3.02
"2204","Terapia ocupacional","24","Profesionales de la ciencias físicas, químicas, matemáticas y de las ingenierías",2.67
"2205","Terapia ocupacional","28","Profesionales en ciencias sociales",2.6
"2206","Terapia ocupacional","93","Ayudantes de preparación de alimentos",2.23
"2207","Terapia ocupacional","31","Técnicos de las ciencias y de las ingenierías",1.8
"2208","Terapia ocupacional","58","Trabajadores de los servicios personales",1.3
"2209","Terapia ocupacional","52","Dependientes en tiendas y almacenes",1.27
"2210","Terapia ocupacional","56","Trabajadores de los cuidados a las personas en servicios de salud",0.8
"2211","Terapia ocupacional","23","Otros profesionales de la enseñanza",0.77
"2212","Terapia ocupacional","73","Soldadores, chapistas, montadores de estructuras metálicas, herreros, elaboradores de
herramientas y afines",0.53
"2213","Terapia ocupacional","99",NA,0.5
"2214","Terapia ocupacional","92","Otro personal de limpieza",0.27
"2215","Farmacia","21","Profesionales de la salud",57.74
"2216","Farmacia","24","Profesionales de la ciencias físicas, químicas, matemáticas y de las ingenierías",7.5
"2217","Farmacia","12","Directores de departamentos administrativos y comerciales",6.14
"2218","Farmacia","31","Técnicos de las ciencias y de las ingenierías",6.14
"2219","Farmacia","26","Especialistas en organización de la administración pública y de las empresas y en la
comercialización",4.83
"2220","Farmacia","56","Trabajadores de los cuidados a las personas en servicios de salud",4.06
"2221","Farmacia","43","Otros empleados administrativos sin tareas de atención al público",2.85
"2222","Farmacia","35","Representantes, agentes comerciales y afines",2.7
"2223","Farmacia","13","Directores de producción y operaciones",2.61
"2224","Farmacia","33","Técnicos sanitarios y profesionales de las terapias alternativas",1.38
"2225","Farmacia","81","Operadores de instalaciones y maquinaria fijas",0.96
"2226","Farmacia","14","Directores y gerentes de empresas de alojamiento, restauración y comercio",0.95
"2227","Farmacia","52","Dependientes en tiendas y almacenes",0.92
"2228","Farmacia","41","Empleados en servicios contables, financieros, y de servicios de apoyo a la producción y al
transporte",0.65
"2229","Farmacia","22","Profesionales de la enseñanza infantil, primaria, secundaria y postsecundaria",0.56
"2230","Trabajo social","28","Profesionales en ciencias sociales",49.4
"2231","Trabajo social","37","Profesionales de apoyo de servicios jurídicos, sociales, culturales, deportivos y afines",5.37
"2232","Trabajo social","23","Otros profesionales de la enseñanza",3.58
"2233","Trabajo social","22","Profesionales de la enseñanza infantil, primaria, secundaria y postsecundaria",3.42
"2234","Trabajo social","26","Especialistas en organización de la administración pública y de las empresas y en la
comercialización",3.06
"2235","Trabajo social","56","Trabajadores de los cuidados a las personas en servicios de salud",2.75
"2236","Trabajo social","52","Dependientes en tiendas y almacenes",2.63
"2237","Trabajo social","43","Otros empleados administrativos sin tareas de atención al público",2.62
"2238","Trabajo social","57","Otros trabajadores de los cuidados a las personas",2.4
"2239","Trabajo social","58","Trabajadores de los servicios personales",2.1
"2240","Trabajo social","36","Profesionales de apoyo a la gestión administrativa; técnicos de las fuerzas y cuerpos de
seguridad",2.07
"2241","Trabajo social","21","Profesionales de la salud",1.92
"2242","Trabajo social","35","Representantes, agentes comerciales y afines",1.89
"2243","Trabajo social","51","Trabajadores asalariados de los servicios de restauración",1.74
"2244","Trabajo social","13","Directores de producción y operaciones",1.68
"2245","Trabajo social","59","Trabajadores de los servicios de protección y seguridad",1.39
"2246","Trabajo social","41","Empleados en servicios contables, financieros, y de servicios de apoyo a la producción y al
transporte",1.3
"2247","Trabajo social","45","Empleados administrativos con tareas de atención al público no clasificados bajo otros
epígrafes",0.94
"2248","Trabajo social","12","Directores de departamentos administrativos y comerciales",0.93
